INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
24 Avenue at Crowchild Trail NW,Single vehicle incident.,01/14/2018 03:03:53 AM,01/14/2018 03:05:06 AM,NW,-114.119444842227,51.0744303064741,"(51.074430306474, -114.119444842227)",1
Northbound Bonaventure Drive at Willow Park Drive SE,Two vehicle incident.,12/19/2017 05:51:46 PM,12/19/2017 05:54:47 PM,NW,-114.06881402376,50.9586818341436,"(50.958681834144, -114.06881402376)",1
11 Avenue and 11 Street SW,Two vehicle incident. blocking the left lane,01/14/2018 10:41:09 AM,01/14/2018 10:42:35 AM,SW,-114.088842581545,51.043097042162,"(51.043097042162, -114.088842581545)",1
7 Street and 4 Avenue NE,Two vehicle incident.,08/28/2017 06:09:15 PM,08/28/2017 06:10:03 PM,NE,-114.045683800586,51.056064748335,"(51.056064748335, -114.045683800586)",1
Falconridge Boulevard at Sadddletowne NE,Multi-vehicle incident.,08/28/2017 06:06:55 PM,08/28/2017 06:10:03 PM,NE,-113.94680396167,51.1220538948636,"(51.122053894864, -113.94680396167)",1
52 Street at Erin Woods Drive SE,52 Street is closed due to a vehicle fire.,08/28/2017 11:33:55 PM,08/28/2017 11:35:58 PM,SE,-113.958812220143,51.0191032862441,"(51.019103286244, -113.958812220143)",1
Southbound Deerfoot Trail at McKnight Boulevard NE,Two vehicle incident. reduced to one right lane,08/29/2017 06:47:41 AM,08/29/2017 06:51:02 AM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
52 Street at 8 Avenue SE,Traffic signals are flashing red. Crews have been dispatched.,08/29/2017 08:42:30 AM,08/29/2017 08:43:30 AM,SE,-113.958757017169,51.0451754383435,"(51.045175438344, -113.958757017169)",1
Northbound Crowchild Trail approaching Bow Trail SW,Stalled vehicle.,08/29/2017 08:20:56 AM,08/29/2017 08:23:05 AM,SW,-114.115033311174,51.0423506150612,"(51.042350615061, -114.115033311174)",1
Memorial Drive and Forest Road SE,Single vehicle incident.,08/29/2017 09:13:31 AM,08/29/2017 09:14:12 AM,SE,-113.958471251517,51.0528082446152,"(51.052808244615, -113.958471251517)",1
Royal Oak Drive and Royal Birch Gate NW,Two vehicle incident.,08/29/2017 11:07:26 AM,08/29/2017 11:08:18 AM,NW,-114.215147213855,51.1436146787334,"(51.143614678733, -114.215147213855)",1
Highfield Road and 26 Avenue SE,Two vehicle incident.,08/29/2017 01:43:22 PM,08/29/2017 01:44:50 PM,SE,-114.040968720776,51.0305921022045,"(51.030592102205, -114.040968720776)",1
71 Avenue and Blackfoot Trail SE,Two vehicle incident.,08/29/2017 01:38:14 PM,08/29/2017 01:44:50 PM,SE,-114.053704333859,50.9883045524737,"(50.988304552474, -114.053704333859)",1
Westbound Glenmore Trail west of 14 Street SW,Stalled vehicle. Blocking the middle lane.,08/29/2017 04:35:04 PM,08/29/2017 04:38:10 PM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
Westbound Glenmore Trail west of Elbow Drive SW,Stalled vehicle. On the right shoulder.,08/29/2017 05:34:15 PM,08/29/2017 05:42:43 PM,SW,-114.083916014515,50.9946277261426,"(50.994627726143, -114.083916014515)",1
Eastbound Memorial Drive east of 14 Street NW,Stalled vehicle. Blocking the left lane.,08/29/2017 06:54:32 PM,08/29/2017 06:56:30 PM,NW,-114.095938755173,51.0492648624507,"(51.049264862451, -114.095938755173)",1
37 Street and 17 Avenue SW,Two vehicle incident.,08/29/2017 11:37:58 PM,08/29/2017 11:43:36 PM,SW,-114.14121119016,51.0377927945698,"(51.03779279457, -114.14121119016)",1
Northbound Macledo Trail at heritage Drive SE,Two vehicle incident.,08/29/2017 11:42:04 PM,08/29/2017 11:43:36 PM,SE,-114.071685536699,50.9795151667904,"(50.97951516679, -114.071685536699)",1
58 Avenue and macleod Trail SW,Traffic signals are flashing red. Crews have been dispatched.,08/30/2017 01:18:51 AM,08/30/2017 01:20:13 AM,SW,-114.07171230738,51.0013286753137,"(51.001328675314, -114.07171230738)",1
Southbound Deerfoot Trail approaching Memorial Drive NE,Two vehicle incident.,08/30/2017 06:45:26 AM,08/30/2017 06:47:07 AM,NE,-114.023201168517,51.057260622406,"(51.057260622406, -114.023201168517)",1
Southbound Deerfoot Trail exit to 17 Avenue SE,Two vehicle incident.,08/30/2017 07:05:56 AM,08/30/2017 07:07:27 AM,NW,-114.006671273136,51.0378465387726,"(51.037846538773, -114.006671273136)",1
Northbound Deerfoot Trail at Douglasdale Boulevard SE,Two vehicle incident.,08/30/2017 08:57:53 AM,08/30/2017 08:59:23 AM,SE,-114.008592963392,50.9502911335384,"(50.950291133538, -114.008592963392)",1
53 Avenue and 11 Street NE,Single vehicle incident.,08/30/2017 08:39:32 AM,08/30/2017 08:40:16 AM,NE,-114.036437555642,51.1000792312907,"(51.100079231291, -114.036437555642)",1
Douglasview Rise at Douglasdale Boulevard SE,Two vehicle incident.,08/30/2017 01:57:53 PM,08/30/2017 02:05:18 PM,SE,-113.986460169542,50.9402355660972,"(50.940235566097, -113.986460169542)",1
41 Avenue and 6 Street NE,Single vehicle incident.,08/30/2017 05:01:35 PM,08/30/2017 05:02:16 PM,NE,-114.048263914486,51.090106767997,"(51.090106767997, -114.048263914486)",1
Sunridge Wy and 36 Street NE,Single vehicle incident.,08/30/2017 04:59:32 PM,08/30/2017 05:02:16 PM,NE,-113.98493374196,51.0672986910231,"(51.067298691023, -113.98493374196)",1
Westbound Peigan Trail at Barlow Trail SE,Stalled vehicle. Blocking the right lane.,08/30/2017 04:45:48 PM,08/30/2017 04:48:06 PM,SE,-114.003426914089,51.0149591059977,"(51.014959105998, -114.003426914089)",1
Westbound Stoney Trail at Macleod Trail SE,Two vehicle incident.,08/30/2017 05:48:33 PM,08/30/2017 05:52:30 PM,SE,-114.058362895593,50.8993102265814,"(50.899310226581, -114.058362895593)",1
Eastbound 130 Avenue and 52 Street SE,Multi-vehicle incident. Blocking the right lane,08/30/2017 09:11:43 PM,08/30/2017 09:15:44 PM,SE,-113.958800382341,50.931567762864,"(50.931567762864, -113.958800382341)",1
4 Street at 42 Avenue NW,Two vehicle incident.,08/30/2017 09:06:03 PM,08/30/2017 09:15:45 PM,NW,-114.071602885177,51.0905919327807,"(51.090591932781, -114.071602885177)",1
Northbound Crowchild Trail at University Drive NW,Single vehicle incident.,08/31/2017 01:03:37 AM,08/31/2017 01:08:00 AM,NW,-114.118015465318,51.0627140435929,"(51.062714043593, -114.118015465318)",1
Southbound Deerfoot Trail and McKnight Boulevard NE,Two vehicle incident. In the left lane,08/31/2017 06:57:43 AM,08/31/2017 07:00:21 AM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
Westbound Memorial Drive approaching 9 Street NE,Two vehicle incident.,08/31/2017 09:44:36 AM,08/31/2017 09:45:37 AM,NE,-114.041628640393,51.0493640661342,"(51.049364066134, -114.041628640393)",1
Southbound Deerfoot Trail and 64 Avenue NE,Two vehicle incident.,08/31/2017 08:52:55 AM,08/31/2017 08:54:14 AM,NE,-114.049232563541,51.1106521140099,"(51.11065211401, -114.049232563541)",1
Northbound Deerfoot Trail and Country Hills Boulevard NE,Two vehicle incident. In the left lane.,08/31/2017 10:59:15 AM,08/31/2017 11:00:54 AM,NE,-114.023205638221,51.1511826847607,"(51.151182684761, -114.023205638221)",1
Northbound Deerfoot Trail approaching Peigan Trail SE,Single vehicle incident.,08/31/2017 12:55:37 PM,08/31/2017 12:57:45 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Valley Ridge Park at Valley Ridge Manor NW,Single vehicle incident.,08/31/2017 02:06:20 PM,08/31/2017 02:15:35 PM,NW,-114.255650438246,51.098420844276,"(51.098420844276, -114.255650438246)",1
Silver Springs Boulevard at Nose Hill Drive NW,Multi-vehicle incident.,08/31/2017 02:14:28 PM,08/31/2017 02:15:35 PM,NW,-114.206950603154,51.1161656588733,"(51.116165658873, -114.206950603154)",1
Saddletowne Circle at Falconridge Boulevard NE,Traffic signals are flashing red.,08/31/2017 03:22:20 PM,08/31/2017 03:24:05 PM,NE,-113.94680396167,51.1220538948636,"(51.122053894864, -113.94680396167)",1
Northbound Deerfoot Trail at 32 Av NE,Stalled vehicle. On the right shoulder.,08/31/2017 04:11:36 PM,08/31/2017 04:14:42 PM,NE,-114.038032334448,51.0866364874556,"(51.086636487456, -114.038032334448)",1
Bowness Road at 46 Street NW,Two vehicle incident.,08/31/2017 04:35:10 PM,08/31/2017 04:35:58 PM,NW,-114.160535277846,51.0726403374347,"(51.072640337435, -114.160535277846)",1
Southbound Shaganappi Trail and 40 Avenue NW,Two vehicle incident.,08/31/2017 04:24:49 PM,08/31/2017 04:25:32 PM,NW,-114.154242719332,51.0883129749758,"(51.088312974976, -114.154242719332)",1
Southbound Crowchild Trail approaching  Glenmore Trail SW,Blocking the right lane,08/31/2017 04:31:02 PM,08/31/2017 04:35:58 PM,SW,-114.121071289426,51.0009971347515,"(51.000997134752, -114.121071289426)",1
Eastbound 32 Avenue and Deerfoot Trail NE,Two vehicle incident.,08/31/2017 04:25:53 PM,08/31/2017 04:35:58 PM,NE,-114.038032334448,51.0866364874556,"(51.086636487456, -114.038032334448)",1
Southbound Crowchild Trail  at 17 Av SW,Two vehicle incident. Blocking the right lane.,08/31/2017 05:13:01 PM,08/31/2017 05:14:33 PM,SW,-114.112959987034,51.0382141189432,"(51.038214118943, -114.112959987034)",1
19 Street and 32 Avenue NE,Two vehicle incident.,08/31/2017 04:43:11 PM,08/31/2017 04:43:44 PM,NE,-114.012247752175,51.0815453371388,"(51.081545337139, -114.012247752175)",1
Westbound Glenmore Trail at Centre Street S,Stalled vehicle. Blocking the right lane.,12/15/2017 02:13:05 PM,12/15/2017 02:15:35 PM,SE,-114.062108489301,50.9939762877523,"(50.993976287752, -114.062108489301)",1
114 Avenue at 52 Street SE,Stalled vehicle. Blocking the EB lane.,12/15/2017 02:30:55 PM,12/15/2017 02:39:32 PM,SE,-113.955751944371,50.9505536633585,"(50.950553663359, -113.955751944371)",1
Southbound Deerfoot Trail at Peigan Trail SE,Two vehicle incident. Blocking the left lane.,12/15/2017 02:51:47 PM,12/15/2017 02:53:09 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Westbound Memorial Drive at Deerfoot Trail NE,Two vehicle incident. Blocking the right lane.,01/10/2018 06:30:23 AM,01/10/2018 06:31:48 AM,NE,-114.017984357532,51.0491405879685,"(51.049140587969, -114.017984357532)",1
Northbound Deerfoot Trail approaching 17 Avenue SE,Two vehicle incident. Blocking the left lane.,01/10/2018 08:16:58 AM,01/10/2018 08:22:02 AM,SE,-114.002375516125,51.0359934690749,"(51.035993469075, -114.002375516125)",1
Northbound Edmonton Trail and 16 Avenue NE,Multi-vehicle incident.,11/17/2017 06:43:09 PM,11/17/2017 06:44:09 PM,NE,-114.05616755207,51.0668426165042,"(51.066842616504, -114.05616755207)",1
Southbound Deerfoot Trail and 130 Avenue SE,Multi-vehicle incident.,11/17/2017 06:39:59 PM,11/17/2017 06:51:05 PM,SE,-113.978889717279,50.931982522778,"(50.931982522778, -113.978889717279)",1
Eastbound Glenmore Trail to Northbound Deerfoot Trail SE,Two vehicle incident.,11/17/2017 06:48:30 PM,11/17/2017 06:51:05 PM,NW,-114.039173086226,50.9941566757218,"(50.994156675722, -114.039173086226)",1
12 Avenue and 6 Street SW,Two vehicle incident.,11/17/2017 07:24:12 PM,11/17/2017 07:25:33 PM,SW,-114.076597270858,51.0418021967045,"(51.041802196705, -114.076597270858)",1
Northbound Deerfoot Trail and 130 Avenue SE,Multi-vehicle incident.,11/17/2017 06:39:59 PM,11/17/2017 06:44:09 PM,SE,-113.978889717279,50.931982522778,"(50.931982522778, -113.978889717279)",1
32 Avenue and 29 Street NE,Two vehicle incident.,11/17/2017 07:05:33 PM,11/17/2017 07:10:50 PM,NW,-113.99182017835,51.0815510863311,"(51.081551086331, -113.99182017835)",1
Brentwood Road and 32 Avenue NW,Two vehicle incident.,11/17/2017 07:25:46 PM,11/17/2017 07:26:43 PM,NW,-114.125239083829,51.0834717310787,"(51.083471731079, -114.125239083829)",1
Crowchild Trail and 17 Avenue SW,Two vehicle incident.,11/18/2017 02:00:39 AM,11/18/2017 02:02:49 AM,SW,-114.112959987034,51.0382141189432,"(51.038214118943, -114.112959987034)",1
34 Avenue and 26 Street SE,Multi-vehicle incident.,11/18/2017 03:38:52 AM,11/18/2017 03:40:49 AM,SE,-113.999024741187,51.0231416433557,"(51.023141643356, -113.999024741187)",1
Northbound 52 Street and 72 Avenue SE,Two vehicle incident.,11/18/2017 07:37:34 AM,11/18/2017 07:43:42 AM,SE,-113.95903137389,50.9895608259044,"(50.989560825904, -113.95903137389)",1
Northbound Deerfoot Trail at McKnight Boulevard NE,Two vehicle incident. blocking the left lane,11/18/2017 08:25:21 AM,11/18/2017 08:26:43 AM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
Northbound Deerfoot Trail and Heritage Meadows Road SE,Multi-vehicle incident. blocking the left lane,11/18/2017 10:51:18 AM,11/18/2017 10:53:08 AM,SE,-114.037424674086,50.9825086886894,"(50.982508688689, -114.037424674086)",1
Spruce Meadows Trail and Tournament Lane SW,Single vehicle incident.,11/18/2017 11:10:00 AM,11/18/2017 11:10:56 AM,SW,-114.105390744688,50.892157282659,"(50.892157282659, -114.105390744688)",1
Northbound Stoney Trail and 17 Avenue SE,Two vehicle incident.,11/18/2017 03:54:40 PM,11/18/2017 03:55:24 PM,SE,-113.929288828483,51.037888715863,"(51.037888715863, -113.929288828483)",1
Northbound Macleod Trail and 75 Avenue SE,Two vehicle incident.,11/18/2017 03:56:22 PM,11/18/2017 03:56:52 PM,SE,-114.071857432939,50.9859808169039,"(50.985980816904, -114.071857432939)",1
12 Mile Coulee Road and Crowchild Trail NW,The road is closed EB due to police incident,11/18/2017 06:23:51 PM,11/18/2017 06:27:53 PM,NW,-114.257374268447,51.1428695480381,"(51.142869548038, -114.257374268447)",1
Southbound Deerfoot Trail south of 130 Avenue SE,Multi-vehicle incident. blocking two left lanes,11/18/2017 07:07:26 PM,11/18/2017 07:11:28 PM,SE,-113.978889717279,50.931982522778,"(50.931982522778, -113.978889717279)",1
Edmonton Trail and 16 Avenue NE,There is an incident involving a pedestrian.,11/18/2017 09:45:41 PM,11/18/2017 09:49:11 PM,NE,-114.05616755207,51.0668426165042,"(51.066842616504, -114.05616755207)",1
Eastbound 64 Avenue and Falconridge Boulevard NE,Two vehicle incident.,11/18/2017 09:01:50 PM,11/18/2017 09:02:53 PM,NE,-113.947340262316,51.1106893662139,"(51.110689366214, -113.947340262316)",1
126 Avenue and 48 Street SE,Two vehicle incident.,08/31/2017 05:22:09 PM,08/31/2017 05:26:11 PM,SE,-113.965635506792,50.9349028919656,"(50.934902891966, -113.965635506792)",1
Eastbound 16 Avenue at Uxbridge Drive NW,Two vehicle incident.,08/31/2017 05:15:27 PM,08/31/2017 05:16:41 PM,NW,-114.129851078655,51.0685715033864,"(51.068571503386, -114.129851078655)",1
Eastbound Stoney Trail at 52 Street SE,Single vehicle incident.,08/31/2017 09:00:13 PM,08/31/2017 09:01:46 PM,SE,-113.948965406033,50.9100939590457,"(50.910093959046, -113.948965406033)",1
Northbound 5 Street and Glenmore Trail SW,Two vehicle incident.,09/01/2017 06:00:06 AM,09/01/2017 06:01:17 AM,SW,-114.077058299052,50.9946015254432,"(50.994601525443, -114.077058299052)",1
31 Street and 17 Avenue SW,Two vehicle incident.,09/01/2017 08:27:04 AM,09/01/2017 08:28:06 AM,SW,-114.132666544144,51.0378097283567,"(51.037809728357, -114.132666544144)",1
Westbound 16 Avenue and Centre Street NE,Two vehicle incident.,09/01/2017 12:13:03 PM,09/01/2017 12:14:08 PM,NE,-114.062510366613,51.0663795736612,"(51.066379573661, -114.062510366613)",1
1 Street and 10 Avenue SW,Single vehicle incident.,09/01/2017 11:23:32 AM,09/01/2017 11:24:28 AM,SW,-114.065661597048,51.0433951810899,"(51.04339518109, -114.065661597048)",1
33 Avenue and Crowchild Trail SW,Two vehicle incident. On the exit ramp to NB Crowchild Tr,09/01/2017 11:24:37 AM,09/01/2017 11:28:51 AM,SW,-114.119486080245,51.0242099466309,"(51.024209946631, -114.119486080245)",1
Westbound 42 Avenue approaching Macleod Trail SE,Two vehicle incident.,09/01/2017 12:18:21 PM,09/01/2017 12:19:24 PM,SE,-114.064601275461,51.0157551438294,"(51.015755143829, -114.064601275461)",1
Centre Street and 58 Avenue SE,Two vehicle incident.,09/01/2017 12:51:52 PM,09/01/2017 12:54:47 PM,SE,-114.063806825074,51.001379827114,"(51.001379827114, -114.063806825074)",1
36 Street and 44 Avenue NE,Two vehicle incident.,09/01/2017 01:18:41 PM,09/01/2017 01:20:11 PM,NE,-113.981942088455,51.0912096466307,"(51.091209646631, -113.981942088455)",1
10 Avenue at 1 Street SW,Single vehicle incident. The road is closed westbound.,09/01/2017 11:23:32 AM,09/01/2017 01:46:32 PM,SW,-114.065661597048,51.0433951810899,"(51.04339518109, -114.065661597048)",1
Skyview Ranch Drive and Skyview Shores Manor NE,Two vehicle incident.,09/01/2017 02:30:53 PM,09/01/2017 02:35:50 PM,NE,-113.960978778646,51.1583797475576,"(51.158379747558, -113.960978778646)",1
Southbound 36 Street at 16 Avenue NE,Two vehicle incident. Blocking the left lane.,09/01/2017 03:13:15 PM,09/01/2017 03:14:44 PM,NE,-113.989219053116,51.0670856594428,"(51.067085659443, -113.989219053116)",1
Southbound Deerfoot Trail at Memorial Drive NE,Two vehicle incident. Blocking the left lane.,09/01/2017 02:33:46 PM,09/01/2017 02:35:50 PM,NW,-114.018140268432,51.0492108635344,"(51.049210863534, -114.018140268432)",1
17 Avenue and 33 Street SW,Two vehicle incident.,09/01/2017 02:28:29 PM,09/01/2017 02:35:50 PM,SW,-114.135471758208,51.0378079487542,"(51.037807948754, -114.135471758208)",1
Southbound Crowchild Trail approaching 24 Avenue NW,Two vehicle incident. Blocking two left lanes.,09/01/2017 02:14:39 PM,09/01/2017 02:17:03 PM,NW,-114.120548209002,51.0766932272417,"(51.076693227242, -114.120548209002)",1
Westbound 16 Avenue at Deerfoot Trail NE,Stalled vehicle. In the middle lane.,09/01/2017 03:46:25 PM,09/01/2017 03:48:23 PM,NW,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Northbound Deerfoot Trail approaching Memorial Drive SE,Multi-vehicle incident. In the left shoulder,09/01/2017 03:34:47 PM,09/01/2017 03:35:50 PM,NE,-114.007791330732,51.0424038182587,"(51.042403818259, -114.007791330732)",1
36 Street and Memorial Drive SE,Single vehicle incident.,09/01/2017 03:43:15 PM,09/01/2017 03:44:33 PM,SE,-113.982919320465,51.0521368187317,"(51.052136818732, -113.982919320465)",1
Northbound 14 Street at 27 Avenue SW,Multi-vehicle incident.,09/01/2017 03:25:19 PM,09/01/2017 03:35:50 PM,SW,-114.094683527243,51.0295227004546,"(51.029522700455, -114.094683527243)",1
Northbound Crowchild Trail and 5 Avenue NW,Multi-vehicle incident.,09/01/2017 05:26:46 PM,09/01/2017 05:28:41 PM,NW,-114.118468227069,51.0572179939614,"(51.057217993961, -114.118468227069)",1
130 Avenue and 37 Street SW,Two vehicle incident.,09/01/2017 05:27:58 PM,09/01/2017 05:28:41 PM,SW,-114.141155241966,50.9357713457723,"(50.935771345772, -114.141155241966)",1
145 Avenue at Bannister Road SE,Two vehicle incident.,09/01/2017 05:41:27 PM,09/01/2017 05:42:36 PM,SE,-114.070443765071,50.9226552949137,"(50.922655294914, -114.070443765071)",1
Northbound 52 Street at 26 Avenue NE,Multi-vehicle incident.,09/01/2017 04:57:45 PM,09/01/2017 04:59:28 PM,NE,-113.958503725915,51.0763164190347,"(51.076316419035, -113.958503725915)",1
Northbound Deerfoot Trail approaching 17 Avenue SE,Two vehicle incident.  In the left shoulder,09/01/2017 04:44:09 PM,09/01/2017 04:46:30 PM,SE,-113.998977476919,51.0269382897732,"(51.026938289773, -113.998977476919)",1
Bow Trail and Old Banff Coach Road SW,Two vehicle incident.,09/01/2017 06:20:13 PM,09/01/2017 06:20:46 PM,SW,-114.182306648849,51.0524015114124,"(51.052401511412, -114.182306648849)",1
Eastbound 16 Avenue overpass at Deerfoot Trail NE,Two vehicle incident. blocking the middle lane,09/01/2017 06:16:32 PM,09/01/2017 06:20:46 PM,NE,-114.026122440227,51.0664750847511,"(51.066475084751, -114.026122440227)",1
130 Avenue and 48 Street SE,Two vehicle incident.,09/01/2017 06:30:06 PM,09/01/2017 06:31:20 PM,SE,-113.965739722774,50.9320908801432,"(50.932090880143, -113.965739722774)",1
1 Street and 4 Avenue SE,Two vehicle incident.,09/01/2017 10:07:38 PM,09/01/2017 10:13:08 PM,SE,-114.060300238761,51.0492598246087,"(51.049259824609, -114.060300238761)",1
Castlebrook Drive and Falconridge Boulevard NE,Two vehicle incident.,09/01/2017 10:37:22 PM,09/01/2017 10:38:11 PM,NE,-113.956598082415,51.1031405248679,"(51.103140524868, -113.956598082415)",1
Southbound 36 Street at McKnight Boulevard NE,Single vehicle incident.,09/02/2017 02:54:58 AM,09/02/2017 02:55:56 AM,NE,-113.981918453712,51.0936141071768,"(51.093614107177, -113.981918453712)",1
Westbound Trans Canada Hwy approaching Old Banff Coach Road NW,Two vehicle incident.,09/02/2017 09:44:50 AM,09/02/2017 09:54:18 AM,NW,-114.252502705208,51.0886347807284,"(51.088634780728, -114.252502705208)",1
Crowchild Trail and Flanders Avenue SW,Single vehicle incident.,09/02/2017 11:33:05 AM,09/02/2017 11:36:42 AM,SW,-114.117503640389,51.0159418131785,"(51.015941813179, -114.117503640389)",1
Westbound 32 Avenue and 26 Street NE,Two vehicle incident.,09/02/2017 01:16:18 PM,09/02/2017 01:21:32 PM,NE,-113.998211596386,51.0811979746274,"(51.081197974627, -113.998211596386)",1
Southbound Deerfoot Trail and Memorial Drive NE,Two vehicle incident. In the right lane.,09/02/2017 01:07:54 PM,09/02/2017 01:09:46 PM,NW,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Glenmore Trail and Richard Road SW,Two vehicle incident.,09/02/2017 03:15:35 PM,09/02/2017 03:17:50 PM,SW,-114.13234182159,51.0038952714873,"(51.003895271487, -114.13234182159)",1
4 Street at McKnight Boulevard NW,Single vehicle incident.,09/02/2017 07:39:33 PM,09/02/2017 07:40:23 PM,NW,-114.071510647547,51.0955753172088,"(51.095575317209, -114.071510647547)",1
Northbound Deerfoot Trail past 32 Avenue NE,Two vehicle incident. Blocking two right lanes.,12/15/2017 03:33:56 PM,12/15/2017 03:35:42 PM,NE,-114.038021526506,51.0865110850919,"(51.086511085092, -114.038021526506)",1
Eastbound Glenmore Trail at Crowchild Trail SW,Two vehicle incident. Blocking the right lane.,12/15/2017 04:05:50 PM,12/15/2017 04:12:33 PM,SW,-114.116110794272,50.999839518034,"(50.999839518034, -114.116110794272)",1
Country Hills Boulevard and Shaganappi Trail NW,Single vehicle incident.,11/17/2017 07:43:03 PM,11/17/2017 07:43:51 PM,NW,-114.126178816235,51.1420080609108,"(51.142008060911, -114.126178816235)",1
Westbound Memorial Drive and 14 Street NW,Single vehicle incident.,11/17/2017 08:10:12 PM,11/17/2017 08:15:47 PM,NW,-114.095938755173,51.0492648624507,"(51.049264862451, -114.095938755173)",1
26 Avenue and 36 Street NE,Two vehicle incident.,01/10/2018 07:32:12 AM,01/10/2018 07:33:15 AM,NE,-113.981692974738,51.0778720816653,"(51.077872081665, -113.981692974738)",1
Peigan Trail at Barlow Trail SE,Single vehicle incident.,11/18/2017 10:37:07 PM,11/18/2017 10:38:40 PM,SE,-114.002545902095,51.0152389803305,"(51.015238980331, -114.002545902095)",1
Beddington Trail and Hidden Valley Li NW,Single vehicle incident.,12/01/2017 03:11:33 PM,12/01/2017 03:14:15 PM,NW,-114.106185996465,51.1534029710137,"(51.153402971014, -114.106185996465)",1
17 Avenue and 69 Street SW,Two vehicle incident.,12/01/2017 02:37:10 PM,12/01/2017 02:37:57 PM,SW,-114.188155477225,51.0380039801124,"(51.038003980112, -114.188155477225)",1
McKenzie Towne Boulevard at Inverness Gate SE,There is an incident involving a pedestrian.,12/01/2017 02:22:45 PM,12/01/2017 02:25:19 PM,SE,-113.96471813723,50.9163012200053,"(50.916301220005, -113.96471813723)",1
Richmond Road at Sierra Morena Boulevard SW,Single vehicle incident.,12/01/2017 02:27:17 PM,12/01/2017 02:29:08 PM,SW,-114.176145686179,51.0160556572715,"(51.016055657272, -114.176145686179)",1
Southbound Macleod Trail approaching James Mckevitt Road SE,Multi-vehicle incident.,12/01/2017 04:16:10 PM,12/01/2017 04:20:07 PM,SE,-114.072404239772,50.9216073090044,"(50.921607309004, -114.072404239772)",1
Beddington Trail and Hidden Valley Link NW,Single vehicle incident.,12/01/2017 03:11:33 PM,12/01/2017 03:34:53 PM,NW,-114.106185996465,51.1534029710137,"(51.153402971014, -114.106185996465)",1
Northbound Beddington Trail and Hidden Valley Link NW,Single vehicle incident.,12/01/2017 03:11:33 PM,12/01/2017 04:00:02 PM,NW,-114.106185996465,51.1534029710137,"(51.153402971014, -114.106185996465)",1
Eastbound 5 Avenue at 1 Street SE,Two vehicle incident.,12/01/2017 03:27:29 PM,12/01/2017 03:34:52 PM,SE,-114.06036704609,51.0483193746978,"(51.048319374698, -114.06036704609)",1
33 Avenue at Crowchild Trail SW,Traffic signals are flashing red. Crews have been dispatched.,12/01/2017 04:59:47 PM,12/01/2017 05:01:40 PM,SW,-114.119486080245,51.0242099466309,"(51.024209946631, -114.119486080245)",1
Southbound Deefoot Trail north of Memorial Drive NE,Two vehicle incident.,12/01/2017 04:33:01 PM,12/01/2017 04:35:24 PM,NE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
36 Street and 12 Avenue SE,Two vehicle incident.,12/01/2017 05:28:37 PM,12/01/2017 05:29:38 PM,SE,-113.981649742196,51.0424862419674,"(51.042486241967, -113.981649742196)",1
Westbound 16 Avenue and 1 Street NE,Multi-vehicle incident.,12/01/2017 06:14:03 PM,12/01/2017 06:17:00 PM,NE,-114.059934860976,51.0668397568169,"(51.066839756817, -114.059934860976)",1
36 Street and 80 Avenue NE,Two vehicle incident.,12/01/2017 06:41:59 PM,12/01/2017 06:43:08 PM,NE,-113.981740956409,51.1252739491122,"(51.125273949112, -113.981740956409)",1
Westbound 16 Avenue at University Drive NW,Two vehicle incident.,12/01/2017 08:56:16 PM,12/01/2017 08:57:26 PM,NW,-114.126589603344,51.0684805989317,"(51.068480598932, -114.126589603344)",1
Mcknight Boulevard and Deerfoot Trail NE,Two vehicle incident.,12/02/2017 04:28:34 AM,12/02/2017 04:31:15 AM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
8 Street and 8 Avenue SW,Two vehicle incident.,12/02/2017 06:57:27 AM,12/02/2017 07:00:31 AM,NW,-114.081238559777,51.0460601977367,"(51.046060197737, -114.081238559777)",1
Mountain View Road and Symons Valley Road NW,Single vehicle incident.,12/02/2017 06:58:38 AM,12/02/2017 07:00:31 AM,NW,-114.146071641044,51.1898231696676,"(51.189823169668, -114.146071641044)",1
Auburn Bay Gate and Seton Boulevard SE,Two vehicle incident.,12/02/2017 10:09:18 AM,12/02/2017 10:12:04 AM,SE,-113.957834468426,50.8824260320225,"(50.882426032023, -113.957834468426)",1
16 Avenue and 44 Street SE,Two vehicle incident.,12/02/2017 10:11:18 AM,12/02/2017 10:12:04 AM,SE,-113.970012207609,51.0393930732211,"(51.039393073221, -113.970012207609)",1
